selected_oewn_synset	selected_oewn_lexfile	canonical_surface	canonical_label_key	canonical_selection_tag	canonical_candidate_lemmas	canonical_candidate_lemma_counts	google_ngram_candidate_surfaces	google_ngram_candidate_mean_frequencies	source_exact_candidate_lemmas	source_labels	source_label_keys	source_datasets	selected_queries	selected_lookup_cases	synset_lemmas	parent_oewn_synsets	parent_oewn_lexfiles	parent_lemmas	parent_selection_tags	row_count	decision_basis
oewn-00433527-n	noun.act	fireman	fireman	selected_single_source_or_lookup_matched_synset_lemma	fireman	fireman:0	fireman	fireman:-1	fireman	fire man|fireman|firemen	fire man|fireman|firemen	visual_genome	fireman	joined_variant|exact|morphy	fireman	oewn-00432833-n	oewn-00432833-n:noun.act	oewn-00432833-n:play;child's play	selected_all_immediate_oewn_hypernyms	3	selected_single_source_or_lookup_matched_synset_lemma
oewn-00433821-n	noun.act	cup of tea	cup of tea	selected_single_source_or_lookup_matched_synset_lemma	cup of tea	cup of tea:-1	cup of tea	cup of tea:-1	cup of tea	cup of tea	cup of tea	visual_genome	cup of tea	exact	cup of tea|bag|dish	oewn-00408356-n	oewn-00408356-n:noun.act	oewn-00408356-n:activity	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
oewn-00434742-n	noun.act	gymnastics	gymnastics	selected_single_source_or_lookup_matched_synset_lemma	gymnastics	gymnastics:-1	gymnastics	gymnastics:-1	gymnastics	gymnastics	gymnastics	visual_genome	gymnastics	exact	gymnastics|gymnastic exercise	oewn-00524569-n	oewn-00524569-n:noun.act	oewn-00524569-n:sport;athletics	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
oewn-00435508-n	noun.act	walkover	walkover	selected_single_source_or_lookup_matched_synset_lemma	walkover	walkover:-1	walkover	walkover:-1	walkover	walkover	walkover	visual_genome	walkover	exact	walkover	oewn-00439005-n	oewn-00439005-n:noun.act	oewn-00439005-n:acrobatic stunt;acrobatic feat	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
oewn-00437127-n	noun.act	handstand	handstand	selected_single_source_or_lookup_matched_synset_lemma	handstand	handstand:-1	handstand	handstand:-1	handstand	hand stand|handstand	hand stand|handstand	visual_genome	handstand	joined_variant|exact	handstand	oewn-00436718-n	oewn-00436718-n:noun.act	oewn-00436718-n:gymnastic exercise	selected_all_immediate_oewn_hypernyms	2	selected_single_source_or_lookup_matched_synset_lemma
oewn-00438869-n	noun.act	split	split	selected_single_source_or_lookup_matched_synset_lemma	split	split:-1	split	split:-1	split	split|splits	split|splits	visual_genome	split	exact|morphy	split	oewn-00439005-n	oewn-00439005-n:noun.act	oewn-00439005-n:acrobatic stunt;acrobatic feat	selected_all_immediate_oewn_hypernyms	2	selected_single_source_or_lookup_matched_synset_lemma
oewn-00440424-n	noun.act	flip	flip	selected_single_source_or_lookup_matched_synset_lemma	flip	flip:-1	flip	flip:-1	flip	flip	flip	visual_genome	flip	exact	somersault|somerset|summersault|summerset|somersaulting|flip	oewn-00438728-n	oewn-00438728-n:noun.act	oewn-00438728-n:tumble	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
oewn-00441158-n	noun.act	jumping	jumping	selected_single_source_or_lookup_matched_synset_lemma	jumping	jumping:-1	jumping	jumping:-1	jumping	jumping	jumping	visual_genome	jumping	exact	jumping	oewn-00440766-n	oewn-00440766-n:noun.act	oewn-00440766-n:track and field	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
oewn-00441687-n	noun.act	skiing	skiing	selected_single_source_or_lookup_matched_synset_lemma	skiing	skiing:-1	skiing	skiing:-1	skiing	skiing	skiing	visual_genome	skiing	exact	skiing	oewn-00524569-n	oewn-00524569-n:noun.act	oewn-00524569-n:sport;athletics	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
oewn-00442764-n	noun.act	water sport	water sport	selected_single_source_or_lookup_matched_synset_lemma	water sport	water sport:-1	water sport	water sport:-1	water sport	water sport|water sports	water sport|water sports	visual_genome	water sport	exact|morphy	water sport|aquatics	oewn-00524569-n	oewn-00524569-n:noun.act	oewn-00524569-n:sport;athletics	selected_all_immediate_oewn_hypernyms	2	selected_single_source_or_lookup_matched_synset_lemma
oewn-00444216-n	noun.act	floating	floating	selected_single_source_or_lookup_matched_synset_lemma	floating	floating:-1	floating	floating:-1	floating	floating	floating	visual_genome	floating	exact	floating|natation	oewn-00443055-n	oewn-00443055-n:noun.act	oewn-00443055-n:swimming;swim	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
oewn-00446040-n	noun.act	surfing	surfing	selected_single_source_or_lookup_matched_synset_lemma	surfing	surfing:-1	surfing	surfing:-1	surfing	surfing	surfing	visual_genome	surfing	exact	surfing|surfboarding|surfriding	oewn-00442764-n	oewn-00442764-n:noun.act	oewn-00442764-n:water sport;aquatics	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
oewn-00446336-n	noun.act	rowing	rowing	selected_single_source_or_lookup_matched_synset_lemma	rowing	rowing:-1	rowing	rowing:-1	rowing	rowing	rowing	visual_genome	rowing	exact	rowing|row	oewn-00524569-n	oewn-00524569-n:noun.act	oewn-00524569-n:sport;athletics	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
oewn-00446787-n	noun.act	boxing	boxing	selected_single_source_or_lookup_matched_synset_lemma	boxing	boxing:0	boxing	boxing:-1	boxing	boxing	boxing	visual_genome	boxing	exact	boxing|pugilism|fisticuffs	oewn-00434398-n	oewn-00434398-n:noun.act	oewn-00434398-n:contact sport	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
oewn-00449451-n	noun.act	skating	skating	selected_single_source_or_lookup_matched_synset_lemma	skating	skating:-1	skating	skating:-1	skating	skating	skating	visual_genome	skating	exact	skating	oewn-00524569-n	oewn-00524569-n:noun.act	oewn-00524569-n:sport;athletics	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
oewn-00449625-n	noun.act	ice skating	ice skating	selected_single_source_or_lookup_matched_synset_lemma	ice skating	ice skating:-1	ice skating	ice skating:-1	ice skating	ice skating	ice skating	visual_genome	ice skating	exact	ice skating	oewn-00449451-n	oewn-00449451-n:noun.act	oewn-00449451-n:skating	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
oewn-00450039-n	noun.act	skateboarding	skateboarding	selected_single_source_or_lookup_matched_synset_lemma	skateboarding	skateboarding:-1	skateboarding	skateboarding:-1	skateboarding	skate boarding|skateboarding	skate boarding|skateboarding	visual_genome	skateboarding	joined_variant|exact	skateboarding	oewn-00449451-n	oewn-00449451-n:noun.act	oewn-00449451-n:skating	selected_all_immediate_oewn_hypernyms	2	selected_single_source_or_lookup_matched_synset_lemma
oewn-00450280-n	noun.act	racing	racing	selected_single_source_or_lookup_matched_synset_lemma	racing	racing:-1	racing	racing:-1	racing	racing	racing	visual_genome	racing	exact	racing	oewn-00524569-n	oewn-00524569-n:noun.act	oewn-00524569-n:sport;athletics	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
oewn-00451055-n	noun.act	horse racing	horse racing	selected_single_source_or_lookup_matched_synset_lemma	horse racing	horse racing:-1	horse racing	horse racing:-1	horse racing	horse racing	horse racing	visual_genome	horse racing	exact	horse racing	oewn-00450280-n	oewn-00450280-n:noun.act	oewn-00450280-n:racing	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
oewn-00451320-n	noun.act	riding	riding	selected_single_source_or_lookup_matched_synset_lemma	riding	riding:-1	riding	riding:-1	riding	riding	riding	visual_genome	riding	exact	riding|horseback riding|equitation	oewn-00524569-n	oewn-00524569-n:noun.act	oewn-00524569-n:sport;athletics	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
oewn-00452356-n	noun.act	cycling	cycling	selected_single_source_or_lookup_matched_synset_lemma	cycling	cycling:-1	cycling	cycling:-1	cycling	cycling	cycling	visual_genome	cycling	exact	cycling	oewn-00524569-n	oewn-00524569-n:noun.act	oewn-00524569-n:sport;athletics	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
oewn-00454420-n	noun.act	ducking	ducking	selected_single_source_or_lookup_matched_synset_lemma	ducking	ducking:-1	ducking	ducking:-1	ducking	ducking	ducking	visual_genome	ducking	exact	ducking|duck hunting	oewn-00453279-n	oewn-00453279-n:noun.act	oewn-00453279-n:hunt;hunting	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
oewn-00454959-n	noun.act	fishing	fishing	selected_single_source_or_lookup_matched_synset_lemma	fishing	fishing:-1	fishing	fishing:-1	fishing	fishing	fishing	visual_genome	fishing	exact	fishing|sportfishing	oewn-00434601-n	oewn-00434601-n:noun.act	oewn-00434601-n:outdoor sport;field sport	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
oewn-00456623-n	noun.act	game	game	selected_single_source_or_lookup_matched_synset_lemma	game	game:-1	game	game:-1	game	game|games	game|games	visual_genome	game	exact|morphy	game	oewn-00408356-n	oewn-00408356-n:noun.act	oewn-00408356-n:activity	selected_all_immediate_oewn_hypernyms	2	selected_single_source_or_lookup_matched_synset_lemma
oewn-00459914-n	noun.act	video game	video game	selected_single_source_or_lookup_matched_synset_lemma	video game	video game:-1	video game	video game:-1	video game	video game|video games	video game|video games	visual_genome	video game	exact|morphy	computer game|video game	oewn-00431591-n	oewn-00431591-n:noun.act	oewn-00431591-n:game	selected_all_immediate_oewn_hypernyms	2	selected_single_source_or_lookup_matched_synset_lemma
oewn-00462843-n	noun.act	bowling	bowling	selected_single_source_or_lookup_matched_synset_lemma	bowling	bowling:-1	bowling	bowling:-1	bowling	bowling	bowling	visual_genome	bowling	exact	bowling	oewn-00456623-n	oewn-00456623-n:noun.act	oewn-00456623-n:game	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
oewn-00463444-n	noun.act	skittles	skittles	selected_single_source_or_lookup_matched_synset_lemma	skittles	skittles:-1	skittles	skittles:-1	skittles	skittles	skittles	visual_genome	skittles	exact	ninepins|skittles	oewn-00462843-n	oewn-00462843-n:noun.act	oewn-00462843-n:bowling	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
oewn-00463865-n	noun.act	bowls	bowls	selected_single_source_or_lookup_matched_synset_lemma	bowls	bowls:-1	bowls	bowls:-1	bowls	bowls	bowls	visual_genome	bowls	exact	lawn bowling|bowls	oewn-00462843-n	oewn-00462843-n:noun.act	oewn-00462843-n:bowling	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
oewn-00464604-n	noun.act	hockey game	hockey game	selected_single_source_or_lookup_matched_synset_lemma	hockey game	hockey game:-1	hockey game	hockey game:-1	hockey game	hockey game	hockey game	visual_genome	hockey game	exact	ice hockey|hockey|hockey game	oewn-00464307-n|oewn-00434398-n	oewn-00464307-n:noun.act|oewn-00434398-n:noun.act	oewn-00464307-n:athletic game|oewn-00434398-n:contact sport	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
oewn-00468388-n	noun.act	horseshoes	horseshoes	selected_single_source_or_lookup_matched_synset_lemma	horseshoes	horseshoes:-1	horseshoes	horseshoes:-1	horseshoes	horse shoes|horseshoes	horse shoes|horseshoes	visual_genome	horseshoes	joined_variant|exact	quoits|horseshoes	oewn-00465719-n	oewn-00465719-n:noun.act	oewn-00465719-n:outdoor game	selected_all_immediate_oewn_hypernyms	2	selected_single_source_or_lookup_matched_synset_lemma
oewn-00472041-n	noun.act	rugby	rugby	selected_single_source_or_lookup_matched_synset_lemma	rugby	rugby:-1	rugby	rugby:-1	rugby	rugby	rugby	visual_genome	rugby	exact	rugby|rugby football|rugger	oewn-00469555-n	oewn-00469555-n:noun.act	oewn-00469555-n:football;football game	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
oewn-00476798-n	noun.act	softball game	softball game	selected_single_source_or_lookup_matched_synset_lemma	softball game	softball game:-1	softball game	softball game:-1	softball game	softball game	softball game	visual_genome	softball game	exact	softball|softball game	oewn-00472688-n	oewn-00472688-n:noun.act	oewn-00472688-n:baseball;baseball game;ball	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
oewn-00480745-n	noun.act	fives	fives	selected_single_source_or_lookup_matched_synset_lemma	fives	fives:-1	fives	fives:-1	fives	fives	fives	visual_genome	fives	exact	fives	oewn-00480087-n	oewn-00480087-n:noun.act	oewn-00480087-n:court game	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
oewn-00481519-n	noun.act	badminton	badminton	selected_single_source_or_lookup_matched_synset_lemma	badminton	badminton:-1	badminton	badminton:-1	badminton	badminton	badminton	visual_genome	badminton	exact	badminton	oewn-00480087-n	oewn-00480087-n:noun.act	oewn-00480087-n:court game	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
oewn-00483309-n	noun.act	tennis	tennis	selected_single_source_or_lookup_matched_synset_lemma	tennis	tennis:-1	tennis	tennis:-1		tenniss	tenniss	visual_genome	tennis	morphy	tennis|lawn tennis	oewn-00480087-n	oewn-00480087-n:noun.act	oewn-00480087-n:court game	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
oewn-00484616-n	noun.act	doubles	doubles	selected_single_source_or_lookup_matched_synset_lemma	doubles	doubles:-1	doubles	doubles:-1	doubles	doubles	doubles	visual_genome	doubles	exact	doubles	oewn-00481519-n	oewn-00481519-n:noun.act	oewn-00481519-n:badminton	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
oewn-00486273-n	noun.act	jacks	jacks	selected_single_source_or_lookup_matched_synset_lemma	jacks	jacks:-1	jacks	jacks:-1	jacks	jacks	jacks	visual_genome	jacks	exact	jacks|jackstones|knucklebones	oewn-00484946-n	oewn-00484946-n:noun.act	oewn-00484946-n:child's game	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
oewn-00487369-n	noun.act	marbles	marbles	selected_single_source_or_lookup_matched_synset_lemma	marbles	marbles:-1	marbles	marbles:-1	marbles	marbles	marbles	visual_genome	marbles	exact	marbles	oewn-00484946-n	oewn-00484946-n:noun.act	oewn-00484946-n:child's game	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
oewn-00489236-n	noun.act	cards	cards	selected_single_source_or_lookup_matched_synset_lemma	cards	cards:-1	cards	cards:-1	cards	cards	cards	visual_genome	cards	exact	card game|cards	oewn-00456623-n	oewn-00456623-n:noun.act	oewn-00456623-n:game	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
oewn-00490741-n	noun.act	all fours	all fours	selected_single_source_or_lookup_matched_synset_lemma	all fours	all fours:-1	all fours	all fours:-1	all fours	all fours|all-fours	all fours|all-fours	visual_genome	all fours	exact|separator_variant	all fours|high-low-jack	oewn-00489236-n	oewn-00489236-n:noun.act	oewn-00489236-n:card game;cards	selected_all_immediate_oewn_hypernyms	2	selected_single_source_or_lookup_matched_synset_lemma
oewn-00493508-n	noun.act	sevens	sevens	selected_single_source_or_lookup_matched_synset_lemma	sevens	sevens:-1	sevens	sevens:-1	sevens	sevens	sevens	visual_genome	sevens	exact	fantan|sevens|parliament	oewn-00489236-n	oewn-00489236-n:noun.act	oewn-00489236-n:card game;cards	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
oewn-00494319-n	noun.act	stops	stops	selected_single_source_or_lookup_matched_synset_lemma	stops	stops:-1	stops	stops:-1	stops	stops	stops	visual_genome	stops	exact	Michigan|Chicago|Newmarket|boodle|stops	oewn-00489236-n	oewn-00489236-n:noun.act	oewn-00489236-n:card game;cards	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
oewn-00497610-n	noun.act	hearts	hearts	selected_single_source_or_lookup_matched_synset_lemma	hearts	hearts:-1	hearts	hearts:-1	hearts	hearts	hearts	visual_genome	hearts	exact	hearts|Black Maria	oewn-00497178-n	oewn-00497178-n:noun.act	oewn-00497178-n:whist;long whist;short whist	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
oewn-00503426-n	noun.act	board game	board game	selected_single_source_or_lookup_matched_synset_lemma	board game	board game:-1	board game	board game:-1	board game	board game|board games	board game|board games	visual_genome	board game	exact|morphy	board game	oewn-00502733-n	oewn-00502733-n:noun.act	oewn-00502733-n:parlor game;parlour game	selected_all_immediate_oewn_hypernyms	2	selected_single_source_or_lookup_matched_synset_lemma
oewn-00503963-n	noun.act	checkers	checkers	selected_single_source_or_lookup_matched_synset_lemma	checkers	checkers:-1	checkers	checkers:-1	checkers	checkers	checkers	visual_genome	checkers	exact	checkers|draughts	oewn-00503426-n	oewn-00503426-n:noun.act	oewn-00503426-n:board game	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
