dataset	category_id	label	label_key	source_version	source_url	source_class	lvis_name	lvis_synset	lvis_synonyms	lvis_def	lvis_frequency	lvis_image_count	lvis_instance_count
lvis	297	condiment	condiment	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	condiment	condiment.n.01	condiment	a preparation (a sauce or relish or spice) to enhance flavor or enjoyment	f	108	496
lvis	298	cone	cone	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	cone	cone.n.01	cone|traffic_cone	a cone-shaped object used to direct traffic	f	180	707
lvis	299	control	control	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	control	control.n.09	control|controller	a mechanism that controls the operation of a machine	f	157	440
lvis	300	convertible (automobile)	convertible (automobile)	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	convertible_(automobile)	convertible.n.01	convertible_(automobile)	a car that has top that can be folded or removed	r	0	0
lvis	301	sofa bed	sofa bed	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	sofa_bed	convertible.n.03	sofa_bed	a sofa that can be converted into a bed	r	0	0
lvis	302	cooker	cooker	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	cooker	cooker.n.01	cooker	a utensil for cooking	r	0	0
lvis	303	cookie	cookie	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	cookie	cookie.n.01	cookie|cooky|biscuit_(cookie)	any of various small flat sweet cakes (`biscuit' is the British term)	f	26	255
lvis	304	cooking utensil	cooking utensil	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	cooking_utensil	cooking_utensil.n.01	cooking_utensil	a kitchen utensil made of material that does not melt easily; used for cooking	r	0	0
lvis	305	cooler (for food)	cooler (for food)	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	cooler_(for_food)	cooler.n.01	cooler_(for_food)|ice_chest	an insulated box for storing food often with ice	f	63	113
lvis	306	cork (bottle plug)	cork (bottle plug)	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	cork_(bottle_plug)	cork.n.04	cork_(bottle_plug)|bottle_cork	the plug in the mouth of a bottle (especially a wine bottle)	f	20	71
lvis	307	corkboard	corkboard	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	corkboard	corkboard.n.01	corkboard	a sheet consisting of cork granules	r	1	1
lvis	308	corkscrew	corkscrew	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	corkscrew	corkscrew.n.01	corkscrew|bottle_screw	a bottle opener that pulls corks	c	6	6
lvis	309	edible corn	edible corn	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	edible_corn	corn.n.03	edible_corn|corn|maize	ears or kernels of corn that can be prepared and served for human food (only mark individual ears or kernels)	f	34	527
lvis	310	cornbread	cornbread	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	cornbread	cornbread.n.01	cornbread	bread made primarily of cornmeal	r	2	6
lvis	311	cornet	cornet	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	cornet	cornet.n.01	cornet|horn|trumpet	a brass musical instrument with a narrow tube and a flared bell and many valves	c	10	28
lvis	312	cornice	cornice	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	cornice	cornice.n.01	cornice|valance|valance_board|pelmet	a decorative framework to conceal curtain fixtures at the top of a window casing	c	15	19
lvis	313	cornmeal	cornmeal	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	cornmeal	cornmeal.n.01	cornmeal	coarsely ground corn	r	0	0
lvis	314	corset	corset	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	corset	corset.n.01	corset|girdle	a woman's close-fitting foundation garment	c	2	2
lvis	315	costume	costume	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	costume	costume.n.04	costume	the attire characteristic of a country or a time or a social class	c	7	10
lvis	316	cougar	cougar	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	cougar	cougar.n.01	cougar|puma|catamount|mountain_lion|panther	large American feline resembling a lion	r	1	1
lvis	317	coverall	coverall	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	coverall	coverall.n.01	coverall	a loose-fitting protective garment that is worn over other clothing	r	1	1
lvis	318	cowbell	cowbell	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	cowbell	cowbell.n.01	cowbell	a bell hung around the neck of cow so that the cow can be easily located	c	4	6
lvis	319	cowboy hat	cowboy hat	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	cowboy_hat	cowboy_hat.n.01	cowboy_hat|ten-gallon_hat	a hat with a wide brim and a soft crown; worn by American ranch hands	f	41	102
lvis	320	crab (animal)	crab (animal)	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	crab_(animal)	crab.n.01	crab_(animal)	decapod having eyes on short stalks and a broad flattened shell and pincers	c	4	7
lvis	321	crabmeat	crabmeat	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	crabmeat	crab.n.05	crabmeat	the edible flesh of any of various crabs	r	0	0
lvis	322	cracker	cracker	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	cracker	cracker.n.01	cracker	a thin crisp wafer	c	14	112
lvis	323	crape	crape	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	crape	crape.n.01	crape|crepe|French_pancake	small very thin pancake	r	2	4
lvis	324	crate	crate	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	crate	crate.n.01	crate	a rugged box (usually made of wood); used for shipping	f	50	403
lvis	325	crayon	crayon	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	crayon	crayon.n.01	crayon|wax_crayon	writing or drawing implement made of a colored stick of composition wax	c	4	36
lvis	326	cream pitcher	cream pitcher	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	cream_pitcher	cream_pitcher.n.01	cream_pitcher	a small pitcher for serving cream	r	2	10
lvis	327	crescent roll	crescent roll	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	crescent_roll	crescent_roll.n.01	crescent_roll|croissant	very rich flaky crescent-shaped roll	c	8	33
lvis	328	crib	crib	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	crib	crib.n.01	crib|cot	baby bed with high sides made of slats	c	6	6
lvis	329	crock pot	crock pot	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	crock_pot	crock.n.03	crock_pot|earthenware_jar	an earthen jar (made of baked clay) or a modern electric crockpot	c	6	7
lvis	330	crossbar	crossbar	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	crossbar	crossbar.n.01	crossbar	a horizontal bar that goes across something	f	155	1036
lvis	331	crouton	crouton	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	crouton	crouton.n.01	crouton	a small piece of toasted or fried bread; served in soup or salads	r	3	32
lvis	332	crow	crow	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	crow	crow.n.01	crow	black birds having a raucous call	c	4	6
lvis	333	crowbar	crowbar	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	crowbar	crowbar.n.01	crowbar|wrecking_bar|pry_bar	a heavy iron lever with one end forged into a wedge	r	0	0
lvis	334	crown	crown	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	crown	crown.n.04	crown	an ornamental jeweled headdress signifying sovereignty	c	16	34
lvis	335	crucifix	crucifix	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	crucifix	crucifix.n.01	crucifix	representation of the cross on which Jesus died	c	7	8
lvis	336	cruise ship	cruise ship	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	cruise_ship	cruise_ship.n.01	cruise_ship|cruise_liner	a passenger ship used commercially for pleasure cruises	c	6	7
lvis	337	police cruiser	police cruiser	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	police_cruiser	cruiser.n.01	police_cruiser|patrol_car|police_car|squad_car	a car in which policemen cruise the streets	c	10	13
lvis	338	crumb	crumb	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	crumb	crumb.n.03	crumb	small piece of e.g. bread or cake	f	40	608
lvis	339	crutch	crutch	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	crutch	crutch.n.01	crutch	a wooden or metal staff that fits under the armpit and reaches to the ground	c	2	3
lvis	340	cub (animal)	cub (animal)	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	cub_(animal)	cub.n.03	cub_(animal)	the young of certain carnivorous mammals such as the bear or wolf or lion	c	9	13
lvis	341	cube	cube	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	cube	cube.n.05	cube|square_block	a block in the (approximate) shape of a cube	c	1	7
lvis	342	cucumber	cucumber	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	cucumber	cucumber.n.02	cucumber|cuke	cylindrical green fruit with thin green rind and white flesh eaten as a vegetable	f	54	453
lvis	343	cufflink	cufflink	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	cufflink	cufflink.n.01	cufflink	jewelry consisting of linked buttons used to fasten the cuffs of a shirt	c	4	5
lvis	344	cup	cup	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	cup	cup.n.01	cup	a small open container usually used for drinking; usually has a handle	f	284	834
lvis	345	trophy cup	trophy cup	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	trophy_cup	cup.n.08	trophy_cup	a metal award or cup-shaped vessel with handles that is awarded as a trophy to a competition winner	c	6	24
lvis	346	cupboard	cupboard	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	cupboard	cupboard.n.01	cupboard|closet	a small room (or recess) or cabinet used for storage space	f	48	329
lvis	347	cupcake	cupcake	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	cupcake	cupcake.n.01	cupcake	small cake baked in a muffin tin	f	43	609
lvis	348	hair curler	hair curler	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	hair_curler	curler.n.01	hair_curler|hair_roller|hair_crimper	a cylindrical tube around which the hair is wound to curl it	r	2	11
lvis	349	curling iron	curling iron	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	curling_iron	curling_iron.n.01	curling_iron	a cylindrical home appliance that heats hair that has been curled around it	r	1	1
lvis	350	curtain	curtain	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	curtain	curtain.n.01	curtain|drapery	hanging cloth used as a blind (especially for a window)	f	364	976
lvis	351	cushion	cushion	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	cushion	cushion.n.03	cushion	a soft bag filled with air or padding such as feathers or foam rubber	f	212	1303
lvis	352	cylinder	cylinder	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	cylinder	cylinder.n.04	cylinder	a cylindrical container	r	1	2
lvis	353	cymbal	cymbal	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	cymbal	cymbal.n.01	cymbal	a percussion instrument consisting of a concave brass disk	r	0	0
lvis	354	dagger	dagger	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	dagger	dagger.n.01	dagger	a short knife with a pointed blade used for piercing or stabbing	r	0	0
lvis	355	dalmatian	dalmatian	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	dalmatian	dalmatian.n.02	dalmatian	a large breed having a smooth white coat with black or brown spots	r	0	0
lvis	356	dartboard	dartboard	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	dartboard	dartboard.n.01	dartboard	a circular board of wood or cork used as the target in the game of darts	c	1	1
lvis	357	date (fruit)	date (fruit)	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	date_(fruit)	date.n.08	date_(fruit)	sweet edible fruit of the date palm with a single long woody seed	r	1	16
lvis	358	deck chair	deck chair	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	deck_chair	deck_chair.n.01	deck_chair|beach_chair	a folding chair for use outdoors; a wooden frame supports a length of canvas	f	40	289
lvis	359	deer	deer	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	deer	deer.n.01	deer|cervid	distinguished from Bovidae by the male's having solid deciduous antlers	c	9	33
lvis	360	dental floss	dental floss	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	dental_floss	dental_floss.n.01	dental_floss|floss	a soft thread for cleaning the spaces between the teeth	c	1	1
lvis	361	desk	desk	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	desk	desk.n.01	desk	a piece of furniture with a writing surface and usually drawers or other compartments	f	248	360
lvis	362	detergent	detergent	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	detergent	detergent.n.01	detergent	a surface-active chemical widely used in industry and laundering	r	3	3
lvis	363	diaper	diaper	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	diaper	diaper.n.01	diaper	garment consisting of a folded cloth drawn up between the legs and fastened at the waist	c	11	11
lvis	364	diary	diary	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	diary	diary.n.01	diary|journal	yearly planner book	r	1	1
lvis	365	die	die	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	die	die.n.01	die|dice	a small cube with 1 to 6 spots on the six faces; used in gambling	r	5	16
lvis	366	dinghy	dinghy	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	dinghy	dinghy.n.01	dinghy|dory|rowboat	a small boat of shallow draft with seats and oars with which it is propelled	r	3	13
lvis	367	dining table	dining table	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	dining_table	dining_table.n.01	dining_table	a table at which meals are served	f	70	107
lvis	368	tux	tux	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	tux	dinner_jacket.n.01	tux|tuxedo	semiformal evening dress for men	r	1	1
lvis	369	dish	dish	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	dish	dish.n.01	dish	a piece of dishware normally used as a container for holding or serving food	f	21	77
lvis	370	dish antenna	dish antenna	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	dish_antenna	dish.n.05	dish_antenna	directional antenna consisting of a parabolic reflector	c	11	34
lvis	371	dishrag	dishrag	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	dishrag	dishrag.n.01	dishrag|dishcloth	a cloth for washing dishes or cleaning in general	c	0	0
lvis	372	dishtowel	dishtowel	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	dishtowel	dishtowel.n.01	dishtowel|tea_towel	a towel for drying dishes	f	25	32
lvis	373	dishwasher	dishwasher	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	dishwasher	dishwasher.n.01	dishwasher|dishwashing_machine	a machine for washing dishes	f	73	74
lvis	374	dishwasher detergent	dishwasher detergent	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	dishwasher_detergent	dishwasher_detergent.n.01	dishwasher_detergent|dishwashing_detergent|dishwashing_liquid|dishsoap	dishsoap or dish detergent designed for use in dishwashers	r	0	0
lvis	375	dispenser	dispenser	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	dispenser	dispenser.n.01	dispenser	a container so designed that the contents can be used in prescribed amounts	f	44	96
lvis	376	diving board	diving board	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	diving_board	diving_board.n.01	diving_board	a springboard from which swimmers can dive	r	0	0
lvis	377	Dixie cup	dixie cup	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	Dixie_cup	dixie_cup.n.01	Dixie_cup|paper_cup	a disposable cup made of paper; for holding drinks	f	19	51
lvis	378	dog	dog	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	dog	dog.n.01	dog	a common domesticated dog	f	379	531
lvis	379	dog collar	dog collar	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	dog_collar	dog_collar.n.01	dog_collar	a collar for a dog	f	111	156
