dataset	category_id	mid	label	label_key	source_version	source_url	hierarchy_url	source_class	openimages_parent_mids	openimages_parent_labels	openimages_child_mids	openimages_child_labels	is_mwe_candidate	mwe_candidate_status	selection_status	duplicate_existing_label_key	duplicate_existing_datasets	duplicate_existing_labels	duplicate_existing_selected_oewn_synsets	wordnet_source	wordnet_version	wordnet_lexicon_id	selected_lookup_case	selected_query	has_oewn_noun_synset	oewn_synset_count	selected_oewn_synset	selected_oewn_lexfile	all_oewn_synsets	all_oewn_lexfiles	synset_lemmas	canonical_surface	canonical_selection_tag	canonical_candidate_lemmas	canonical_candidate_lemma_counts	parent_oewn_synsets	parent_oewn_lexfiles	parent_lemmas	parent_selection_tag	selected_oewn_objectness_class	objectness_gate	manual_decision	manual_decision_note	sense_counts_available	wn30_available	wn30_selection_tag	wn30_lemma_counts	synset_selection_tag	decision_basis
openimages	/m/02pdsw	/m/02pdsw	Cutting board	cutting board	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/03hlz0c	Kitchen utensil			true	selected	selected	false				oewn	2025-plus	oewn:2025+	exact	cutting board	true	1	oewn-03029196-n	noun.artifact	oewn-03029196-n	oewn-03029196-n:noun.artifact:chopping board;cutting board	chopping board|cutting board	cutting board	selected_single_label_or_lookup_matched_wordnet_lemma	cutting board	cutting board:0	oewn-02859743-n	oewn-02859743-n:noun.artifact	oewn-02859743-n:board	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true			single_oewn_noun_synset	single_oewn_noun_synset
openimages	/m/02pjr4	/m/02pjr4	Blender	blender	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/019dx1|/m/0h99cwc	Home appliance|Kitchen appliance			false	not_mwe	duplicate_existing_label_key	true	objects365	Blender	oewn-02853991-n				duplicate_existing_label_key																										duplicate_existing_label_key
openimages	/m/02pkr5	/m/02pkr5	Plumbing fixture	plumbing fixture	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/0bl9f		/m/0130jx|/m/01vbnl|/m/02f9f_|/m/02jz0l|/m/03dnzn|/m/09g1w	Sink|Bidet|Shower|Tap|Bathtub|Toilet	true	selected	selected	false				oewn	2025-plus	oewn:2025+	exact	plumbing fixture	true	1	oewn-03975617-n	noun.artifact	oewn-03975617-n	oewn-03975617-n:noun.artifact:plumbing fixture	plumbing fixture	plumbing fixture	selected_single_label_or_lookup_matched_wordnet_lemma	plumbing fixture	plumbing fixture:0	oewn-03359459-n	oewn-03359459-n:noun.artifact	oewn-03359459-n:fixture	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true			single_oewn_noun_synset	single_oewn_noun_synset
openimages	/m/02pv19	/m/02pv19	Stop sign	stop sign	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/01mqdt	Traffic sign			true	duplicate_existing_label_key	duplicate_existing_label_key	true	COCO	stop sign	oewn-92470663-n				duplicate_existing_label_key																										duplicate_existing_label_key
openimages	/m/02rdsp	/m/02rdsp	Office supplies	office supplies	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/0bl9f		/m/01lsmm|/m/01n5jq|/m/024d2|/m/025dyy|/m/025fsf|/m/02d9qx|/m/02ddwp|/m/02fh7f|/m/02xqq|/m/03m3vtv|/m/04zwwv|/m/05676x|/m/05gqfk|/m/080n7g|/m/09gtd|/m/0frqm|/m/0k1tl	Scissors|Poster|Calculator|Box|Stapler|Whiteboard|Pencil sharpener|Eraser|Fax|Adhesive tape|Ring binder|Pencil case|Plastic bag|Paper cutter|Toilet paper|Envelope|Pen	true	unresolved	unresolved	false				oewn	2025-plus	oewn:2025+	unresolved		false	0							not_applicable_no_selected_synset						not_applicable_no_selected_synset		not_applicable			false	true			unresolved_no_oewn_noun_synset	unresolved_no_oewn_noun_synset
openimages	/m/02rgn06	/m/02rgn06	Volleyball	volleyball	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/018xm	Ball			false	not_mwe	duplicate_existing_label_key	true	objects365	Volleyball	oewn-04547339-n				duplicate_existing_label_key																										duplicate_existing_label_key
openimages	/m/02s195	/m/02s195	Vase	vase	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/0bl9f				false	not_mwe	duplicate_existing_label_key	true	COCO	vase	oewn-04529463-n				duplicate_existing_label_key																										duplicate_existing_label_key
openimages	/m/02tsc9	/m/02tsc9	Slow cooker	slow cooker	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/0h99cwc	Kitchen appliance			true	unresolved	unresolved	false				oewn	2025-plus	oewn:2025+	unresolved		false	0							not_applicable_no_selected_synset						not_applicable_no_selected_synset		not_applicable			false	true			unresolved_no_oewn_noun_synset	unresolved_no_oewn_noun_synset
openimages	/m/02vkqh8	/m/02vkqh8	Wardrobe	wardrobe	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/0c_jw	Furniture			false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	wardrobe	true	3	oewn-04557470-n	noun.artifact	oewn-04557470-n|oewn-04557712-n|oewn-04557832-n	oewn-04557470-n:noun.artifact:wardrobe;closet;press|oewn-04557712-n:noun.artifact:wardrobe|oewn-04557832-n:noun.artifact:wardrobe	wardrobe|closet|press	wardrobe	selected_single_label_or_lookup_matched_wordnet_lemma	wardrobe	wardrobe:3	oewn-03410635-n	oewn-03410635-n:noun.artifact	oewn-03410635-n:furniture;piece of furniture;article of furniture	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true	wn30_unique_max	oewn-04557470-n:wardrobe%1:06:00:::wardrobe.n.01:3|oewn-04557712-n:wardrobe%1:06:01:::wardrobe.n.02:1|oewn-04557832-n:wardrobe%1:06:02:::wardrobe.n.03:0	selected_by_object_or_conditional_wn30_lemma_count_before_objectness_gate	selected_by_object_or_conditional_wn30_lemma_count_before_objectness_gate
openimages	/m/02vqfm	/m/02vqfm	Coffee	coffee	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/0271t	Drink			false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	coffee	true	4	oewn-07945759-n	noun.food	oewn-07945759-n|oewn-12683533-n|oewn-07945591-n|oewn-04979718-n	oewn-07945759-n:noun.food:coffee;java|oewn-12683533-n:noun.plant:coffee;coffee tree|oewn-07945591-n:noun.food:coffee bean;coffee berry;coffee|oewn-04979718-n:noun.attribute:chocolate;coffee;deep brown;umber;burnt umber	coffee|java	coffee	selected_single_label_or_lookup_matched_wordnet_lemma	coffee	coffee:46	oewn-07897775-n	oewn-07897775-n:noun.food	oewn-07897775-n:beverage;drink;drinkable;potable	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true	wn30_unique_max	oewn-07945759-n:coffee%1:13:00:::coffee.n.01:46|oewn-12683533-n:coffee%1:20:00:::coffee.n.02:0|oewn-07945591-n:coffee%1:13:01:::coffee_bean.n.01:0	selected_by_object_or_conditional_wn30_lemma_count_before_objectness_gate	selected_by_object_or_conditional_wn30_lemma_count_before_objectness_gate
openimages	/m/02vwcm	/m/02vwcm	Whisk	whisk	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/03hlz0c	Kitchen utensil			false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	whisk	true	2	oewn-04586220-n	noun.artifact	oewn-04586220-n|oewn-04586087-n	oewn-04586220-n:noun.artifact:whisk|oewn-04586087-n:noun.artifact:whisk;whisk broom	whisk	whisk	selected_single_label_or_lookup_matched_wordnet_lemma	whisk	whisk:0	oewn-03780732-n	oewn-03780732-n:noun.artifact	oewn-03780732-n:mixer	selected_all_immediate_oewn_hypernyms	object_compatible	manual_override	select:oewn-04586220-n	user-approved OpenImages decision: parent Kitchen utensil, choose kitchen whisk artifact sense	false	true	wn30_all_zero	oewn-04586220-n:whisk%1:06:01:::whisk.n.01:0|oewn-04586087-n:whisk%1:06:00:::whisk.n.02:0	manual_select	manual_select
openimages	/m/02w3r3	/m/02w3r3	Paper towel	paper towel	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/0bl9f				true	selected	selected	false				oewn	2025-plus	oewn:2025+	exact	paper towel	true	1	oewn-03893394-n	noun.artifact	oewn-03893394-n	oewn-03893394-n:noun.artifact:paper towel	paper towel	paper towel	selected_single_label_or_lookup_matched_wordnet_lemma	paper towel	paper towel:0	oewn-04466597-n	oewn-04466597-n:noun.artifact	oewn-04466597-n:towel	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true			single_oewn_noun_synset	single_oewn_noun_synset
openimages	/m/02w3_ws	/m/02w3_ws	Personal care	personal care	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/0bl9f		/m/012xff|/m/017ftj|/m/02_n6y|/m/05441v|/m/08p92x|/m/0f571|/m/0jyfg|/m/0qmmr	Toothbrush|Sunglasses|Goggles|Crutch|Cream|Diaper|Glasses|Wheelchair	true	rejected	rejected	false				oewn	2025-plus	oewn:2025+	exact	personal care	true	1			oewn-00666719-n	oewn-00666719-n:noun.act:personal care			not_applicable_no_selected_synset						not_applicable_no_selected_synset	hard_conflict	manual_check	reject:oewn-00666719-n	user-approved reject: only personal care noun.act candidate	false	true			manual_reject	manual_reject
openimages	/m/02wbm	/m/02wbm	Food	food	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/0bl9f		/m/01_bhs|/m/01dwsz|/m/01dwwc|/m/01j3zr|/m/01ww8y|/m/0270h|/m/0284d|/m/02g30s|/m/02xwb|/m/033cnk|/m/052lwg6|/m/052sf|/m/05z55|/m/0663v|/m/06nwz|/m/07030|/m/07crc|/m/07mcwg|/m/0f4s2w|/m/0fz0h|/m/0l515	Fast food|Waffle|Pancake|Burrito|Snack|Dessert|Dairy|Guacamole|Fruit|Egg|Baked goods|Mushroom|Pasta|Pizza|Seafood|Sushi|Taco|Cooking spray|Vegetable|Honeycomb|Sandwich	false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	food	true	2	oewn-00021445-n	noun.Tops	oewn-00021445-n|oewn-05819240-n	oewn-00021445-n:noun.Tops:food;nutrient|oewn-05819240-n:noun.cognition:food;food for thought;intellectual nourishment	food|nutrient	food	selected_single_label_or_lookup_matched_wordnet_lemma	food	food:29	oewn-00020270-n	oewn-00020270-n:noun.Tops	oewn-00020270-n:substance	selected_all_immediate_oewn_hypernyms	conditional	manual_override	select:oewn-00021445-n	user-approved OpenImages decision: children/parent are food taxonomy, choose generic food sense	false	true	wn30_unique_max	oewn-00021445-n:food%1:03:00:::food.n.01:29	manual_select	manual_select
openimages	/m/02wbtzl	/m/02wbtzl	Sun hat	sun hat	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/02dl1y	Hat			true	selected	selected	false				oewn	2025-plus	oewn:2025+	exact	sun hat	true	1	oewn-04363682-n	noun.artifact	oewn-04363682-n	oewn-04363682-n:noun.artifact:sunhat;sun hat	sunhat|sun hat	sun hat	selected_by_source_label_surface_after_wn30_all_zero	sunhat|sun hat	sunhat:0|sun hat:0	oewn-03502782-n	oewn-03502782-n:noun.artifact	oewn-03502782-n:hat;chapeau;lid	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true			single_oewn_noun_synset	single_oewn_noun_synset
openimages	/m/02wg_p	/m/02wg_p	Tree house	tree house	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/0cgh4	Building			true	selected	selected	false				oewn	2025-plus	oewn:2025+	exact	tree house	true	1	oewn-04485201-n	noun.artifact	oewn-04485201-n	oewn-04485201-n:noun.artifact:tree house	tree house	tree house	selected_single_label_or_lookup_matched_wordnet_lemma	tree house	tree house:0	oewn-03970107-n	oewn-03970107-n:noun.artifact	oewn-03970107-n:playhouse;wendy house	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true			single_oewn_noun_synset	single_oewn_noun_synset
openimages	/m/02wmf	/m/02wmf	Flying disc	flying disc	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/0138tl|/m/05y5lj	Toy|Sports equipment			true	unresolved	unresolved	false				oewn	2025-plus	oewn:2025+	unresolved		false	0							not_applicable_no_selected_synset						not_applicable_no_selected_synset		not_applicable			false	true			unresolved_no_oewn_noun_synset	unresolved_no_oewn_noun_synset
openimages	/m/02wv6h6	/m/02wv6h6	Skirt	skirt	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/09j2d	Clothing	/m/01cmb2	Miniskirt	false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	skirt	true	4	oewn-04238334-n	noun.artifact	oewn-04238334-n|oewn-04237870-n|oewn-13116107-n|oewn-10008583-n	oewn-04238334-n:noun.artifact:skirt|oewn-04237870-n:noun.artifact:skirt|oewn-13116107-n:noun.plant:annulus;skirt|oewn-10008583-n:noun.person:dame;doll;wench;skirt;chick;bird	skirt	skirt	selected_single_label_or_lookup_matched_wordnet_lemma	skirt	skirt:4	oewn-03054011-n	oewn-03054011-n:noun.artifact	oewn-03054011-n:cloth covering	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true	wn30_unique_max	oewn-04238334-n:skirt%1:06:01:::skirt.n.01:4|oewn-04237870-n:skirt%1:06:00:::skirt.n.02:2|oewn-13116107-n:skirt%1:20:00:::annulus.n.02:0|oewn-10008583-n:skirt%1:18:00:::dame.n.01:0	selected_by_object_or_conditional_wn30_lemma_count_before_objectness_gate	selected_by_object_or_conditional_wn30_lemma_count_before_objectness_gate
openimages	/m/02wv84t	/m/02wv84t	Gas stove	gas stove	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/019dx1	Home appliance			true	duplicate_existing_label_key	duplicate_existing_label_key	true	objects365	Gas stove	oewn-03430505-n				duplicate_existing_label_key																										duplicate_existing_label_key
openimages	/m/02x8cch	/m/02x8cch	Salt and pepper shakers	salt and pepper shakers	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/04brg2	Tableware			true	unresolved	unresolved	false				oewn	2025-plus	oewn:2025+	unresolved		false	0							not_applicable_no_selected_synset						not_applicable_no_selected_synset		not_applicable			false	true			unresolved_no_oewn_noun_synset	unresolved_no_oewn_noun_synset
openimages	/m/02x984l	/m/02x984l	Mechanical fan	mechanical fan	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/019dx1	Home appliance			true	unresolved	unresolved	false				oewn	2025-plus	oewn:2025+	unresolved		false	0							not_applicable_no_selected_synset						not_applicable_no_selected_synset		not_applicable			false	true			unresolved_no_oewn_noun_synset	unresolved_no_oewn_noun_synset
openimages	/m/02xb7qb	/m/02xb7qb	Face powder	face powder	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/014trl	Cosmetics			true	selected	selected	false				oewn	2025-plus	oewn:2025+	exact	face powder	true	1	oewn-03319725-n	noun.artifact	oewn-03319725-n	oewn-03319725-n:noun.artifact:face powder	face powder	face powder	selected_single_label_or_lookup_matched_wordnet_lemma	face powder	face powder:1	oewn-04000366-n|oewn-03719774-n	oewn-04000366-n:noun.artifact|oewn-03719774-n:noun.artifact	oewn-04000366-n:powder|oewn-03719774-n:makeup;make-up;war paint	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true			single_oewn_noun_synset	single_oewn_noun_synset
openimages	/m/02xqq	/m/02xqq	Fax	fax	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/02rdsp	Office supplies			false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	fax	true	1	oewn-03321050-n	noun.artifact	oewn-03321050-n	oewn-03321050-n:noun.artifact:facsimile;facsimile machine;fax	facsimile|facsimile machine|fax	fax	selected_single_label_or_lookup_matched_wordnet_lemma	fax	fax:0	oewn-03262289-n	oewn-03262289-n:noun.artifact	oewn-03262289-n:duplicator;copier	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true			single_oewn_noun_synset	single_oewn_noun_synset
openimages	/m/02xwb	/m/02xwb	Fruit	fruit	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/02wbm	Food	/m/014j1m|/m/0388q|/m/043nyj|/m/061_f|/m/07fbm7|/m/07j87|/m/09k_b|/m/09qck|/m/0cyhj_|/m/0dj6p|/m/0fldg|/m/0fp6w|/m/0hqkz|/m/0jwn_|/m/0kpqd|/m/0kpt_	Apple|Grape|Common fig|Pear|Strawberry|Tomato|Lemon|Banana|Orange|Peach|Mango|Pineapple|Grapefruit|Pomegranate|Watermelon|Cantaloupe	false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	fruit	true	3	oewn-13155706-n	noun.plant	oewn-13155706-n|oewn-04620079-n|oewn-07309308-n	oewn-13155706-n:noun.plant:fruit|oewn-04620079-n:noun.artifact:yield;fruit|oewn-07309308-n:noun.event:fruit	fruit	fruit	selected_single_label_or_lookup_matched_wordnet_lemma	fruit	fruit:10	oewn-11696293-n	oewn-11696293-n:noun.plant	oewn-11696293-n:reproductive structure	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true	wn30_unique_max	oewn-13155706-n:fruit%1:20:00:::fruit.n.01:10|oewn-04620079-n:fruit%1:06:00:::yield.n.03:3	selected_by_object_or_conditional_wn30_lemma_count_before_objectness_gate	selected_by_object_or_conditional_wn30_lemma_count_before_objectness_gate
openimages	/m/02y6n	/m/02y6n	French fries	french fries	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/01_bhs	Fast food			true	duplicate_existing_label_key	duplicate_existing_label_key	true	objects365	French Fries	oewn-07726825-n				duplicate_existing_label_key																										duplicate_existing_label_key
