dataset	source_label	source_label_key	source_category_id	source_category_group	source_version	source_file	selection_status	duplicate_existing_label_key	duplicate_existing_datasets	duplicate_existing_labels	duplicate_existing_selected_oewn_synsets	is_mwe_candidate	mwe_candidate_status	wordnet_source	wordnet_version	wordnet_lexicon_id	selected_lookup_case	selected_query	has_oewn_noun_synset	oewn_synset_count	selected_oewn_synset	selected_oewn_lexfile	synset_lemmas	parent_oewn_synsets	parent_oewn_lexfiles	parent_lemmas	parent_selection_tag	all_oewn_synsets	all_oewn_lexfiles	selected_oewn_objectness_class	objectness_gate	manual_decision	manual_decision_note	wn30_selection_tag	wn30_lemma_counts	synset_selection_tag	decision_basis
visual_genome	curling iron	curling iron	vg_label_021160	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	lvis	curling iron	oewn-03155177-n	true	duplicate_existing_label_key				duplicate_existing_label_key																				duplicate_existing_label_key
lvis	curtain	curtain	350	LVISCategory	lvis_v1_val	lvis_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	openimages	Curtain	oewn-03155743-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	curtain	curtain	vg_label_021195	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	openimages	Curtain	oewn-03155743-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	cushion	cushion	vg_label_021317	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	lvis	cushion	oewn-03156166-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	cutting board	cutting board	vg_label_021430	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	openimages	Cutting board	oewn-03029196-n	true	duplicate_existing_label_key				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	cylinder	cylinder	vg_label_021470	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	lvis	cylinder	oewn-03160945-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
lvis	cymbal	cymbal	353	LVISCategory	lvis_v1_val	lvis_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	objects365	Cymbal	oewn-03162014-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	cymbal	cymbal	vg_label_021478	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	objects365	Cymbal	oewn-03162014-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
lvis	dagger	dagger	354	LVISCategory	lvis_v1_val	lvis_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	openimages	Dagger	oewn-03163551-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	dairy	dairy	vg_label_021516	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	openimages	Dairy	oewn-03164201-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	dalmatian	dalmatian	vg_label_021536	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	lvis	dalmatian	oewn-02112993-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	dartboard	dartboard	vg_label_021940	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	lvis	dartboard	oewn-03167606-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	deadbolt	deadbolt	vg_label_022067	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	lvis	deadbolt	oewn-02869271-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
lvis	deer	deer	359	LVISCategory	lvis_v1_val	lvis_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	objects365	Deer	oewn-02432691-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
openimages	Deer	deer	/m/09kx5	OpenImagesBoxable	openimages_2018_04_boxable	openimages_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	objects365	Deer	oewn-02432691-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	deer	deer	vg_label_022272	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	objects365	Deer	oewn-02432691-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	dental floss	dental floss	vg_label_022379	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	lvis	dental floss	oewn-03180509-n	true	duplicate_existing_label_key				duplicate_existing_label_key																				duplicate_existing_label_key
lvis	desk	desk	361	LVISCategory	lvis_v1_val	lvis_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	objects365	Desk	oewn-03184367-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
openimages	Desk	desk	/m/01y9k5	OpenImagesBoxable	openimages_2018_04_boxable	openimages_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	objects365	Desk	oewn-03184367-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	desk	desk	vg_label_022473	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	objects365	Desk	oewn-03184367-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
openimages	Dessert	dessert	/m/0270h	OpenImagesBoxable	openimages_2018_04_boxable	openimages_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	objects365	Dessert	oewn-07625449-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	dessert	dessert	vg_label_022526	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	objects365	Dessert	oewn-07625449-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	detergent	detergent	vg_label_022569	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	lvis	detergent	oewn-15121584-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
lvis	diaper	diaper	363	LVISCategory	lvis_v1_val	lvis_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	openimages	Diaper	oewn-03193215-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	diaper	diaper	vg_label_022643	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	openimages	Diaper	oewn-03193215-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	diary	diary	vg_label_022648	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	lvis	diary	oewn-06413674-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	dice	dice	vg_label_022650	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	openimages	Dice	oewn-03195713-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	die	die	vg_label_022664	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	lvis	die	oewn-03195713-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	digital clock	digital clock	vg_label_022699	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	openimages	Digital clock	oewn-03200901-n	true	duplicate_existing_label_key				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	dinghy	dinghy	vg_label_022753	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	lvis	dinghy	oewn-03204585-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
lvis	dining table	dining table	367	LVISCategory	lvis_v1_val	lvis_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	COCO	dining table	oewn-03205892-n	true	duplicate_existing_label_key				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	dining table	dining table	vg_label_022775	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	COCO	dining table	oewn-03205892-n	true	duplicate_existing_label_key				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	dinning table	dinning table	vg_label_022813	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	objects365	Dinning Table		true	duplicate_existing_label_key				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	dinosaur	dinosaur	vg_label_022814	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	openimages	Dinosaur	oewn-01702472-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	dirt bike	dirt bike	vg_label_022886	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	lvis	dirt bike	oewn-04474106-n	true	duplicate_existing_label_key				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	dish	dish	vg_label_023071	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	lvis	dish	oewn-03211629-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	dishrag	dishrag	vg_label_023122	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	lvis	dishrag	oewn-03212464-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	dishtowel	dishtowel	vg_label_023124	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	lvis	dishtowel	oewn-03212556-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
lvis	dishwasher	dishwasher	373	LVISCategory	lvis_v1_val	lvis_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	objects365	Dishwasher	oewn-03212662-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
openimages	Dishwasher	dishwasher	/m/0ky7b	OpenImagesBoxable	openimages_2018_04_boxable	openimages_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	objects365	Dishwasher	oewn-03212662-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	dishwasher	dishwasher	vg_label_023127	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	objects365	Dishwasher	oewn-03212662-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	dispenser	dispenser	vg_label_023163	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	lvis	dispenser	oewn-03215404-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	diving board	diving board	vg_label_023291	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	lvis	diving board	oewn-03220783-n	true	duplicate_existing_label_key				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	dixie cup	dixie cup	vg_label_023301	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	lvis	Dixie cup	oewn-03221413-n	true	duplicate_existing_label_key				duplicate_existing_label_key																				duplicate_existing_label_key
lvis	dog	dog	378	LVISCategory	lvis_v1_val	lvis_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	COCO	dog	oewn-02086723-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
objects365	Dog	dog	92	Objects365V2Dataset	objects365_v2_mmdetection_cfd5d3a985b0	objects365_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	COCO	dog	oewn-02086723-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
openimages	Dog	dog	/m/0bt9lr	OpenImagesBoxable	openimages_2018_04_boxable	openimages_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	COCO	dog	oewn-02086723-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	dog	dog	vg_label_023374	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	COCO	dog	oewn-02086723-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	dog bed	dog bed	vg_label_023376	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	openimages	Dog bed		true	duplicate_existing_label_key				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	dog collar	dog collar	vg_label_023384	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	lvis	dog collar	oewn-03222517-n	true	duplicate_existing_label_key				duplicate_existing_label_key																				duplicate_existing_label_key
lvis	doll	doll	380	LVISCategory	lvis_v1_val	lvis_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	openimages	Doll	oewn-03223838-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	doll	doll	vg_label_023566	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	openimages	Doll	oewn-03223838-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
